funcionario_id;nome_completo;genero;idade;cidade;uf;departamento_id;cargo;senioridade;modelo_trabalho;data_admissao;salario_atual;status;data_desligamento;tipo_desligamento;motivo_desligamento
2159;Ana Carvalho Lopes;F;40;Salvador;BA;10;Senior de Financeiro;Senior;Remoto;2020-11-21;10926.29;Ativo;;;
2160;Diego Souza Costa;M;19;Campinas;SP;2;Pleno de Dados & Analytics;Pleno;Remoto;2018-11-24;7203.04;Ativo;;;
2161;Gustavo Souza Gomes;M;33;Porto Alegre;RS;6;Senior de Customer Success;Senior;Hibrido;2018-03-14;10435.85;Ativo;;;
2162;Carolina Lima Alves;F;19;Sao Paulo;SP;11;Senior de Juridico;Senior;Remoto;2023-09-19;12678.33;Ativo;;;
2163;Amanda Gomes Rocha;F;26;Florianopolis;SC;2;Pleno de Dados & Analytics;Pleno;Hibrido;2018-01-25;6216.37;Ativo;;;
2164;Eduardo Barbosa Lopes;M;31;Sao Paulo;SP;8;Junior de Operacoes;Junior;Hibrido;2020-09-02;5494.27;Desligado;2024-09-05;Voluntario;Mudanca de carreira
2165;Ricardo Almeida Costa;M;23;Porto Alegre;RS;12;Pleno de Administrativo;Pleno;Hibrido;2018-11-08;8719.75;Ativo;;;
2166;Camila Silva Ribeiro;F;36;Goiania;GO;6;Pleno de Customer Success;Pleno;Hibrido;2021-10-09;8333.06;Ativo;;;
2167;Marcelo Ribeiro Silva;M;36;Rio de Janeiro;RJ;4;Senior de Comercial;Senior;Hibrido;2022-09-24;10903.45;Ativo;;;
2168;Debora Alves Oliveira;F;41;Florianopolis;SC;7;Junior de Suporte Tecnico;Junior;Presencial;2020-04-21;3545.62;Desligado;2024-03-04;Involuntario;Reducao de quadro
2169;Andre Souza Lopes;M;34;Sao Paulo;SP;6;Senior de Customer Success;Senior;Remoto;2021-07-03;11313.44;Ativo;;;
2170;Guilherme Pereira Lopes;M;32;Salvador;BA;6;Senior de Customer Success;Senior;Hibrido;2023-03-23;11203.68;Ativo;;;
2171;Carolina Ribeiro Carvalho;F;32;Belo Horizonte;MG;8;Pleno de Operacoes;Pleno;Remoto;2024-05-22;7164.12;Ativo;;;
2172;Camila Almeida Dias;F;27;Fortaleza;CE;9;Especialista de Recursos Humanos;Especialista;Remoto;2024-09-01;16281.35;Ativo;;;
2173;Matheus Ribeiro Andrade;M;23;Salvador;BA;1;Pleno de Engenharia de Software;Pleno;Hibrido;2018-04-22;7689.12;Ativo;;;
2174;Diego Nascimento Alves;M;33;Rio de Janeiro;RJ;8;Pleno de Operacoes;Pleno;Presencial;2021-03-14;8957.93;Desligado;2024-10-17;Voluntario;Insatisfacao salarial
2175;Ana Rodrigues Martins;F;47;Salvador;BA;3;Junior de Produto;Junior;Presencial;2024-05-21;5315.13;Ativo;;;
2176;Ana Ferreira Dias;F;39;Curitiba;PR;8;Senior de Operacoes;Senior;Remoto;2018-11-05;9906.41;Ativo;;;
2177;Patricia Souza Carvalho;F;36;Fortaleza;CE;11;Senior de Juridico;Senior;Hibrido;2019-08-13;14770.61;Ativo;;;
2178;Fernanda Costa Martins;F;28;Florianopolis;SC;8;Junior de Operacoes;Junior;Hibrido;2020-05-24;4729.62;Ativo;;;
2179;Fernanda Souza Souza;F;36;Sao Paulo;SP;2;Pleno de Dados & Analytics;Pleno;Hibrido;2023-05-03;6209.33;Ativo;;;
2180;Matheus Ribeiro Soares;M;45;Sao Paulo;SP;7;Senior de Suporte Tecnico;Senior;Remoto;2021-01-08;11421.15;Ativo;;;
2181;Pedro Dias Costa;M;26;Salvador;BA;1;Pleno de Engenharia de Software;Pleno;Hibrido;2018-09-11;6137.16;Ativo;;;
2182;Andre Lopes Gomes;M;46;Porto Alegre;RS;2;Pleno de Dados & Analytics;Pleno;Remoto;2024-11-27;6796.33;Ativo;;;
2183;Juliana Carvalho Pereira;F;20;Brasilia;DF;1;Coordenador de Engenharia de Software;Coordenador;Presencial;2024-08-20;14076.46;Ativo;;;
2184;Leonardo Ferreira Pereira;M;31;Porto Alegre;RS;9;Pleno de Recursos Humanos;Pleno;Remoto;2021-12-20;9020.74;Ativo;;;
2185;Guilherme Nascimento Pereira;M;36;Campinas;SP;3;Senior de Produto;Senior;Presencial;2019-11-24;10788.05;Ativo;;;
2186;Amanda Lopes Nascimento;F;31;Rio de Janeiro;RJ;1;Junior de Engenharia de Software;Junior;Hibrido;2021-11-15;4860.59;Ativo;;;
2187;Bruno Vieira Rocha;M;35;Campinas;SP;12;Estagiario de Administrativo;Estagiario;Hibrido;2019-12-14;2212.79;Ativo;;;
2188;Felipe Souza Rodrigues;M;28;Salvador;BA;3;Pleno de Produto;Pleno;Presencial;2019-12-09;7573.67;Ativo;;;
2189;Guilherme Alves Rodrigues;M;34;Salvador;BA;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2024-04-06;6024.88;Ativo;;;
2190;Ricardo Alves Oliveira;M;26;Sao Paulo;SP;4;Estagiario de Comercial;Estagiario;Presencial;2019-08-08;2240.31;Ativo;;;
2191;Vanessa Soares Gomes;F;21;Goiania;GO;12;Junior de Administrativo;Junior;Remoto;2018-12-26;4841.28;Ativo;;;
2192;Felipe Costa Carvalho;M;33;Fortaleza;CE;12;Junior de Administrativo;Junior;Hibrido;2019-05-15;4253.98;Ativo;;;
2193;Leonardo Carvalho Rocha;M;36;Sao Paulo;SP;8;Pleno de Operacoes;Pleno;Hibrido;2019-09-30;6629.1;Ativo;;;
2194;Camila Lima Ribeiro;F;35;Porto Alegre;RS;10;Pleno de Financeiro;Pleno;Presencial;2024-01-25;9232.24;Ativo;;;
2195;Vanessa Pereira Costa;F;45;Sao Paulo;SP;6;Pleno de Customer Success;Pleno;Hibrido;2021-01-08;6232.62;Ativo;;;
2196;Pedro Silva Santos;M;24;Campinas;SP;6;Senior de Customer Success;Senior;Hibrido;2018-09-28;14380.85;Ativo;;;
2197;Amanda Gomes Lopes;F;34;Porto Alegre;RS;2;Junior de Dados & Analytics;Junior;Presencial;2024-02-28;3557.67;Ativo;;;
2198;Andre Ferreira Lima;M;40;Fortaleza;CE;7;Gerente de Suporte Tecnico;Gerente;Hibrido;2018-07-11;24709.82;Ativo;;;
2199;Aline Gomes Souza;F;39;Rio de Janeiro;RJ;9;Coordenador de Recursos Humanos;Coordenador;Remoto;2019-02-16;16410.95;Ativo;;;
2200;Gustavo Rodrigues Costa;M;35;Recife;PE;9;Pleno de Recursos Humanos;Pleno;Hibrido;2018-11-30;7120.35;Ativo;;;
2201;Luciana Soares Barbosa;F;23;Recife;PE;11;Senior de Juridico;Senior;Hibrido;2019-02-15;9590.95;Ativo;;;
2202;Guilherme Alves Vieira;M;32;Salvador;BA;8;Senior de Operacoes;Senior;Remoto;2019-10-23;14564.2;Ativo;;;
2203;Gabriel Rodrigues Rocha;M;22;Goiania;GO;1;Junior de Engenharia de Software;Junior;Remoto;2022-09-02;3916.61;Ativo;;;
2204;Pedro Vieira Rocha;M;24;Curitiba;PR;2;Junior de Dados & Analytics;Junior;Remoto;2019-02-28;4252.57;Ativo;;;
2205;Eduardo Souza Oliveira;M;20;Florianopolis;SC;5;Senior de Marketing;Senior;Remoto;2020-09-06;12712.13;Ativo;;;
2206;Carolina Andrade Lopes;F;35;Curitiba;PR;10;Pleno de Financeiro;Pleno;Remoto;2019-01-09;7553.16;Ativo;;;
2207;Pedro Rodrigues Alves;M;32;Salvador;BA;3;Pleno de Produto;Pleno;Remoto;2019-01-18;9168.96;Ativo;;;
2208;Natalia Ribeiro Ribeiro;F;30;Fortaleza;CE;5;Pleno de Marketing;Pleno;Remoto;2022-02-22;7282.14;Ativo;;;
2209;Andre Oliveira Lopes;M;42;Salvador;BA;6;Pleno de Customer Success;Pleno;Hibrido;2023-12-23;9462.83;Desligado;2024-08-08;Involuntario;Reducao de quadro
2210;Rafael Barbosa Lima;M;36;Goiania;GO;8;Pleno de Operacoes;Pleno;Remoto;2022-11-07;8892.4;Ativo;;;
2211;Rodrigo Santos Vieira;M;19;Sao Paulo;SP;8;Pleno de Operacoes;Pleno;Presencial;2021-09-22;8498.82;Ativo;;;
2212;Marcelo Lopes Dias;M;34;Florianopolis;SC;12;Pleno de Administrativo;Pleno;Presencial;2019-01-17;9145.11;Desligado;2024-04-17;Aposentadoria;Aposentadoria
2213;Rafael Almeida Soares;M;43;Salvador;BA;4;Pleno de Comercial;Pleno;Hibrido;2020-03-08;7392.1;Desligado;2024-05-30;Voluntario;Continuidade dos estudos
2214;Renata Barbosa Lima;F;40;Curitiba;PR;11;Junior de Juridico;Junior;Hibrido;2024-04-18;4308.4;Ativo;;;
2215;Joao Ferreira Vieira;M;37;Curitiba;PR;10;Junior de Financeiro;Junior;Hibrido;2022-10-14;5204.46;Ativo;;;
2216;Leonardo Almeida Soares;M;29;Goiania;GO;8;Senior de Operacoes;Senior;Hibrido;2020-07-24;14940.55;Ativo;;;
2217;Carolina Pereira Gomes;F;32;Goiania;GO;5;Pleno de Marketing;Pleno;Presencial;2018-05-31;7548.87;Ativo;;;
2218;Natalia Souza Ferreira;F;26;Curitiba;PR;11;Pleno de Juridico;Pleno;Hibrido;2021-08-16;8093.36;Ativo;;;
2219;Gustavo Pereira Gomes;M;25;Sao Paulo;SP;1;Gerente de Engenharia de Software;Gerente;Hibrido;2020-07-19;26520.38;Ativo;;;
2220;Guilherme Rodrigues Lima;M;35;Sao Paulo;SP;1;Pleno de Engenharia de Software;Pleno;Hibrido;2018-10-04;9307.63;Ativo;;;
2221;Bruno Fernandes Souza;M;28;Sao Paulo;SP;9;Coordenador de Recursos Humanos;Coordenador;Remoto;2018-03-20;12024.68;Ativo;;;
2222;Daniela Ribeiro Costa;F;19;Rio de Janeiro;RJ;9;Junior de Recursos Humanos;Junior;Remoto;2018-12-25;4422.57;Ativo;;;
2223;Fernanda Carvalho Barbosa;F;29;Porto Alegre;RS;7;Junior de Suporte Tecnico;Junior;Hibrido;2023-08-30;5306.89;Ativo;;;
2224;Ana Rocha Silva;F;36;Recife;PE;10;Senior de Financeiro;Senior;Hibrido;2019-03-28;13426.6;Ativo;;;
2225;Guilherme Ferreira Lima;M;30;Sao Paulo;SP;6;Coordenador de Customer Success;Coordenador;Remoto;2020-04-29;17004.05;Ativo;;;
2226;Marcelo Rocha Lima;M;35;Campinas;SP;4;Senior de Comercial;Senior;Hibrido;2019-09-08;10027.1;Ativo;;;
2227;Eduardo Pereira Costa;M;37;Porto Alegre;RS;6;Senior de Customer Success;Senior;Hibrido;2023-02-16;11737.6;Desligado;2024-07-28;Voluntario;Insatisfacao salarial
2228;Fernanda Almeida Pereira;F;27;Goiania;GO;1;Pleno de Engenharia de Software;Pleno;Hibrido;2018-04-18;8403.96;Ativo;;;
2229;Bruna Rodrigues Lopes;F;22;Rio de Janeiro;RJ;8;Senior de Operacoes;Senior;Hibrido;2021-07-08;12715.81;Ativo;;;
2230;Larissa Almeida Ferreira;F;22;Belo Horizonte;MG;9;Pleno de Recursos Humanos;Pleno;Presencial;2022-03-07;9011.46;Ativo;;;
2231;Fernando Lopes Andrade;M;40;Belo Horizonte;MG;4;Junior de Comercial;Junior;Remoto;2020-09-08;5205.56;Ativo;;;
2232;Maria Gomes Ferreira;F;36;Belo Horizonte;MG;3;Gerente de Produto;Gerente;Remoto;2023-07-07;23502.53;Ativo;;;
2233;Daniela Alves Oliveira;F;29;Belo Horizonte;MG;12;Junior de Administrativo;Junior;Remoto;2023-10-09;5199.1;Ativo;;;
2234;Andre Pereira Almeida;M;23;Campinas;SP;4;Pleno de Comercial;Pleno;Presencial;2019-12-24;6005.13;Desligado;2024-10-26;Voluntario;Motivos pessoais/familiares
2235;Leonardo Rodrigues Andrade;M;39;Sao Paulo;SP;11;Junior de Juridico;Junior;Remoto;2022-08-28;3890.42;Ativo;;;
2236;Marcelo Martins Silva;M;35;Rio de Janeiro;RJ;6;Pleno de Customer Success;Pleno;Remoto;2022-01-13;8431.76;Desligado;2024-12-18;Voluntario;Nova oportunidade de mercado
2237;Matheus Pereira Oliveira;M;30;Porto Alegre;RS;5;Senior de Marketing;Senior;Remoto;2022-08-27;14352.88;Ativo;;;
2238;Ricardo Silva Silva;M;32;Rio de Janeiro;RJ;11;Pleno de Juridico;Pleno;Presencial;2020-08-13;7786.58;Desligado;2024-10-05;Voluntario;Continuidade dos estudos
2239;Juliana Alves Rodrigues;F;22;Fortaleza;CE;6;Junior de Customer Success;Junior;Hibrido;2020-06-17;5210.61;Ativo;;;
2240;Larissa Gomes Costa;F;36;Fortaleza;CE;7;Junior de Suporte Tecnico;Junior;Hibrido;2022-05-21;5323.53;Ativo;;;
2241;Felipe Santos Fernandes;M;42;Goiania;GO;10;Junior de Financeiro;Junior;Hibrido;2021-08-09;5041.67;Ativo;;;
2242;Natalia Souza Silva;F;19;Sao Paulo;SP;1;Pleno de Engenharia de Software;Pleno;Hibrido;2022-01-15;9365.53;Ativo;;;
2243;Gustavo Gomes Souza;M;29;Florianopolis;SC;11;Pleno de Juridico;Pleno;Remoto;2021-04-29;9405.86;Ativo;;;
2244;Fernanda Silva Pereira;F;39;Sao Paulo;SP;2;Junior de Dados & Analytics;Junior;Remoto;2020-05-14;4599.29;Ativo;;;
2245;Andre Martins Rodrigues;M;19;Recife;PE;7;Junior de Suporte Tecnico;Junior;Hibrido;2019-08-03;5186.6;Ativo;;;
2246;Beatriz Dias Martins;F;33;Campinas;SP;9;Senior de Recursos Humanos;Senior;Remoto;2021-07-09;11209.33;Ativo;;;
2247;Vinicius Ferreira Souza;M;40;Curitiba;PR;10;Senior de Financeiro;Senior;Presencial;2021-10-09;11682.74;Ativo;;;
2248;Rodrigo Ribeiro Oliveira;M;43;Brasilia;DF;7;Especialista de Suporte Tecnico;Especialista;Remoto;2022-11-15;18022.03;Ativo;;;
2249;Camila Ribeiro Oliveira;F;20;Sao Paulo;SP;10;Junior de Financeiro;Junior;Remoto;2018-03-27;5163.99;Ativo;;;
2250;Rafael Carvalho Soares;M;21;Recife;PE;3;Senior de Produto;Senior;Hibrido;2023-08-10;12770.66;Ativo;;;
2251;Andre Rodrigues Dias;M;29;Campinas;SP;12;Junior de Administrativo;Junior;Hibrido;2022-10-17;4694.14;Ativo;;;
2252;Daniela Gomes Ribeiro;F;35;Rio de Janeiro;RJ;2;Pleno de Dados & Analytics;Pleno;Hibrido;2020-11-16;8951.23;Ativo;;;
2253;Debora Dias Ribeiro;F;27;Porto Alegre;RS;8;Pleno de Operacoes;Pleno;Hibrido;2023-04-11;7145.63;Ativo;;;
2254;Joao Rodrigues Rocha;M;56;Belo Horizonte;MG;7;Senior de Suporte Tecnico;Senior;Hibrido;2024-06-30;12813.55;Ativo;;;
2255;Fernanda Martins Almeida;F;31;Goiania;GO;3;Junior de Produto;Junior;Remoto;2019-03-10;4818.66;Ativo;;;
2256;Juliana Souza Vieira;F;31;Salvador;BA;11;Especialista de Juridico;Especialista;Hibrido;2018-07-01;14023.43;Ativo;;;
2257;Fernanda Oliveira Costa;F;40;Belo Horizonte;MG;12;Pleno de Administrativo;Pleno;Remoto;2024-11-29;6721.42;Ativo;;;
2258;Marcelo Ribeiro Costa;M;39;Fortaleza;CE;9;Senior de Recursos Humanos;Senior;Remoto;2023-05-04;10997.8;Ativo;;;
2259;Debora Nascimento Carvalho;F;27;Brasilia;DF;7;Junior de Suporte Tecnico;Junior;Remoto;2022-07-24;4754.03;Ativo;;;
2260;Fernanda Rocha Pereira;F;33;Salvador;BA;11;Pleno de Juridico;Pleno;Remoto;2018-08-27;7654.28;Ativo;;;
2261;Natalia Lopes Fernandes;F;26;Florianopolis;SC;1;Estagiario de Engenharia de Software;Estagiario;Presencial;2020-11-19;2428.73;Ativo;;;
2262;Natalia Fernandes Pereira;F;34;Salvador;BA;5;Junior de Marketing;Junior;Hibrido;2018-07-30;5311.16;Ativo;;;
2263;Fernando Nascimento Carvalho;M;27;Florianopolis;SC;2;Senior de Dados & Analytics;Senior;Remoto;2023-07-01;10515.27;Ativo;;;
2264;Lucas Pereira Ribeiro;M;25;Sao Paulo;SP;11;Gerente de Juridico;Gerente;Hibrido;2019-10-27;24667.96;Ativo;;;
2265;Joao Ribeiro Fernandes;M;29;Fortaleza;CE;2;Senior de Dados & Analytics;Senior;Remoto;2023-06-06;14042.25;Ativo;;;
2266;Gabriel Santos Ribeiro;M;34;Recife;PE;3;Junior de Produto;Junior;Presencial;2022-10-27;4837.9;Ativo;;;
2267;Rodrigo Almeida Rodrigues;M;25;Florianopolis;SC;1;Junior de Engenharia de Software;Junior;Presencial;2018-03-29;4731.14;Ativo;;;
2268;Beatriz Alves Pereira;F;30;Sao Paulo;SP;4;Junior de Comercial;Junior;Remoto;2021-08-20;3543.38;Ativo;;;
2269;Gabriel Nascimento Nascimento;M;21;Belo Horizonte;MG;3;Pleno de Produto;Pleno;Hibrido;2023-08-27;7643.21;Ativo;;;
2270;Maria Nascimento Carvalho;F;31;Recife;PE;2;Pleno de Dados & Analytics;Pleno;Hibrido;2024-02-27;6481.59;Ativo;;;
2271;Gabriel Dias Vieira;M;24;Rio de Janeiro;RJ;2;Especialista de Dados & Analytics;Especialista;Remoto;2021-11-04;16138.71;Ativo;;;
2272;Daniela Ferreira Silva;F;24;Belo Horizonte;MG;11;Senior de Juridico;Senior;Hibrido;2024-08-30;10856.76;Ativo;;;
2273;Fernanda Oliveira Pereira;F;36;Rio de Janeiro;RJ;10;Pleno de Financeiro;Pleno;Remoto;2024-10-23;8921.22;Ativo;;;
2274;Fernando Carvalho Rodrigues;M;43;Belo Horizonte;MG;1;Pleno de Engenharia de Software;Pleno;Presencial;2024-10-10;7467.12;Desligado;2024-12-31;Voluntario;Insatisfacao salarial
2275;Debora Carvalho Andrade;F;39;Recife;PE;10;Pleno de Financeiro;Pleno;Hibrido;2022-07-08;8574.42;Ativo;;;
2276;Maria Gomes Souza;F;29;Belo Horizonte;MG;8;Coordenador de Operacoes;Coordenador;Hibrido;2021-11-19;17382.81;Ativo;;;
2277;Pedro Barbosa Ferreira;M;33;Florianopolis;SC;2;Especialista de Dados & Analytics;Especialista;Presencial;2019-01-18;14072.64;Ativo;;;
2278;Joao Martins Carvalho;M;20;Campinas;SP;1;Estagiario de Engenharia de Software;Estagiario;Remoto;2024-04-20;1860.67;Ativo;;;
2279;Natalia Nascimento Lima;F;37;Brasilia;DF;5;Junior de Marketing;Junior;Remoto;2023-06-14;4547.67;Ativo;;;
2280;Beatriz Carvalho Ferreira;F;23;Porto Alegre;RS;12;Senior de Administrativo;Senior;Remoto;2023-05-23;14399.6;Ativo;;;
2281;Leonardo Martins Rodrigues;M;46;Goiania;GO;6;Junior de Customer Success;Junior;Hibrido;2023-05-01;3686.66;Ativo;;;
2282;Marcelo Barbosa Santos;M;37;Curitiba;PR;5;Estagiario de Marketing;Estagiario;Hibrido;2018-03-14;2107.32;Ativo;;;
2283;Larissa Andrade Fernandes;F;30;Brasilia;DF;6;Pleno de Customer Success;Pleno;Hibrido;2020-10-14;6582.92;Ativo;;;
2284;Eduardo Lopes Costa;M;22;Campinas;SP;9;Junior de Recursos Humanos;Junior;Hibrido;2024-03-15;4912.33;Ativo;;;
2285;Renata Ferreira Santos;F;36;Recife;PE;3;Gerente de Produto;Gerente;Presencial;2021-07-24;20432.31;Ativo;;;
2286;Amanda Lima Souza;F;30;Rio de Janeiro;RJ;3;Pleno de Produto;Pleno;Remoto;2024-01-10;6625.25;Ativo;;;
2287;Diego Barbosa Costa;M;36;Sao Paulo;SP;1;Pleno de Engenharia de Software;Pleno;Hibrido;2022-09-14;9339.5;Ativo;;;
2288;Rodrigo Ferreira Fernandes;M;32;Rio de Janeiro;RJ;3;Junior de Produto;Junior;Hibrido;2020-09-19;5184.51;Ativo;;;
2289;Bruno Barbosa Silva;M;26;Porto Alegre;RS;4;Junior de Comercial;Junior;Presencial;2023-03-24;3536.1;Desligado;2024-05-12;Voluntario;Insatisfacao salarial
2290;Pedro Pereira Lima;M;33;Rio de Janeiro;RJ;12;Pleno de Administrativo;Pleno;Remoto;2024-01-06;8526.77;Ativo;;;
2291;Fernando Lopes Santos;M;26;Sao Paulo;SP;10;Pleno de Financeiro;Pleno;Presencial;2023-11-01;7304.85;Ativo;;;
2292;Juliana Gomes Silva;F;34;Recife;PE;10;Pleno de Financeiro;Pleno;Remoto;2023-02-03;9205.32;Ativo;;;
2293;Renata Soares Alves;F;31;Recife;PE;3;Pleno de Produto;Pleno;Presencial;2024-05-05;7156.03;Ativo;;;
2294;Bruna Rodrigues Nascimento;F;31;Campinas;SP;7;Pleno de Suporte Tecnico;Pleno;Hibrido;2023-06-12;6786.79;Ativo;;;
2295;Thiago Carvalho Andrade;M;30;Florianopolis;SC;3;Estagiario de Produto;Estagiario;Hibrido;2018-05-25;2289.68;Ativo;;;
2296;Leonardo Rodrigues Silva;M;38;Brasilia;DF;2;Pleno de Dados & Analytics;Pleno;Hibrido;2018-09-15;9246.89;Ativo;;;
2297;Debora Vieira Santos;F;20;Porto Alegre;RS;11;Especialista de Juridico;Especialista;Remoto;2020-01-28;14905.97;Ativo;;;
2298;Matheus Dias Almeida;M;27;Rio de Janeiro;RJ;3;Senior de Produto;Senior;Hibrido;2021-10-02;10447.06;Ativo;;;
2299;Felipe Alves Dias;M;36;Campinas;SP;3;Junior de Produto;Junior;Hibrido;2022-12-19;4346.61;Desligado;2024-07-08;Voluntario;Insatisfacao salarial
2300;Leonardo Soares Andrade;M;36;Brasilia;DF;9;Senior de Recursos Humanos;Senior;Remoto;2024-03-24;9927.54;Ativo;;;
2301;Priscila Rodrigues Costa;F;36;Porto Alegre;RS;3;Junior de Produto;Junior;Hibrido;2019-12-14;4399.75;Ativo;;;
2302;Daniela Carvalho Santos;F;26;Goiania;GO;3;Junior de Produto;Junior;Hibrido;2021-04-22;5039.29;Ativo;;;
2303;Beatriz Alves Barbosa;F;23;Brasilia;DF;10;Pleno de Financeiro;Pleno;Hibrido;2021-12-29;7683.08;Ativo;;;
2304;Matheus Vieira Rocha;M;35;Fortaleza;CE;6;Junior de Customer Success;Junior;Remoto;2023-04-12;4832.18;Ativo;;;
2305;Joao Rodrigues Gomes;M;41;Florianopolis;SC;1;Especialista de Engenharia de Software;Especialista;Hibrido;2022-03-05;14262.9;Ativo;;;
2306;Vinicius Souza Almeida;M;42;Recife;PE;3;Junior de Produto;Junior;Hibrido;2022-08-05;4548.66;Desligado;2024-11-18;Voluntario;Insatisfacao salarial
2307;Larissa Oliveira Lima;F;29;Brasilia;DF;9;Junior de Recursos Humanos;Junior;Hibrido;2022-04-15;4118.95;Ativo;;;
2308;Bruna Oliveira Oliveira;F;37;Belo Horizonte;MG;9;Especialista de Recursos Humanos;Especialista;Hibrido;2018-06-20;18795.87;Ativo;;;
2309;Patricia Lopes Lima;F;51;Fortaleza;CE;3;Especialista de Produto;Especialista;Hibrido;2023-12-10;18343.25;Desligado;2024-02-07;Voluntario;Insatisfacao salarial
2310;Fernando Lopes Santos;M;32;Recife;PE;3;Pleno de Produto;Pleno;Hibrido;2020-06-10;8410.27;Ativo;;;
2311;Renata Carvalho Barbosa;F;36;Campinas;SP;5;Pleno de Marketing;Pleno;Remoto;2018-10-27;8937.49;Ativo;;;
2312;Eduardo Ribeiro Soares;M;40;Brasilia;DF;5;Senior de Marketing;Senior;Presencial;2018-05-25;14741.15;Ativo;;;
2313;Bruna Oliveira Dias;F;32;Salvador;BA;8;Senior de Operacoes;Senior;Remoto;2018-05-13;9790.24;Ativo;;;
2314;Patricia Dias Santos;F;28;Brasilia;DF;10;Senior de Financeiro;Senior;Hibrido;2022-07-16;11124.31;Ativo;;;
2315;Felipe Nascimento Fernandes;M;36;Sao Paulo;SP;5;Junior de Marketing;Junior;Hibrido;2018-10-19;4907.41;Ativo;;;
2316;Gabriel Gomes Martins;M;39;Belo Horizonte;MG;1;Senior de Engenharia de Software;Senior;Hibrido;2021-08-03;10441.76;Ativo;;;
2317;Juliana Pereira Martins;F;31;Fortaleza;CE;4;Senior de Comercial;Senior;Hibrido;2019-07-01;13886.72;Ativo;;;
2318;Diego Almeida Almeida;M;29;Campinas;SP;5;Pleno de Marketing;Pleno;Remoto;2022-06-16;8387.46;Ativo;;;
2319;Camila Oliveira Ferreira;F;27;Goiania;GO;5;Pleno de Marketing;Pleno;Hibrido;2018-05-26;7839.65;Desligado;2024-02-26;Aposentadoria;Aposentadoria
2320;Marcelo Carvalho Alves;M;26;Salvador;BA;1;Pleno de Engenharia de Software;Pleno;Hibrido;2023-08-27;7604.37;Ativo;;;
2321;Juliana Costa Costa;F;20;Brasilia;DF;11;Especialista de Juridico;Especialista;Hibrido;2021-11-06;18401.82;Ativo;;;
2322;Amanda Nascimento Andrade;F;19;Fortaleza;CE;4;Senior de Comercial;Senior;Hibrido;2020-12-27;12717.97;Ativo;;;
2323;Guilherme Almeida Santos;M;30;Florianopolis;SC;8;Pleno de Operacoes;Pleno;Hibrido;2018-08-29;8756.49;Ativo;;;
2324;Vinicius Rodrigues Rocha;M;25;Curitiba;PR;12;Pleno de Administrativo;Pleno;Remoto;2022-02-06;8698.66;Ativo;;;
2325;Luciana Santos Barbosa;F;34;Salvador;BA;3;Pleno de Produto;Pleno;Hibrido;2018-08-28;8141.86;Ativo;;;
2326;Diego Carvalho Lopes;M;26;Curitiba;PR;10;Pleno de Financeiro;Pleno;Hibrido;2022-08-11;8962.48;Ativo;;;
2327;Bruno Silva Dias;M;39;Salvador;BA;5;Senior de Marketing;Senior;Hibrido;2021-07-28;13712.99;Ativo;;;
2328;Patricia Rocha Ferreira;F;31;Rio de Janeiro;RJ;6;Pleno de Customer Success;Pleno;Presencial;2020-01-23;8165.96;Ativo;;;
2329;Lucas Lima Martins;M;37;Rio de Janeiro;RJ;7;Pleno de Suporte Tecnico;Pleno;Remoto;2023-10-29;7040.82;Ativo;;;
2330;Priscila Carvalho Soares;F;30;Curitiba;PR;7;Pleno de Suporte Tecnico;Pleno;Remoto;2023-07-19;6363.97;Ativo;;;
2331;Larissa Santos Oliveira;F;37;Salvador;BA;8;Junior de Operacoes;Junior;Remoto;2021-10-18;3614.44;Desligado;2024-05-13;Voluntario;Mudanca de carreira
2332;Larissa Alves Ribeiro;F;25;Salvador;BA;4;Senior de Comercial;Senior;Hibrido;2022-02-07;13600.54;Ativo;;;
2333;Debora Fernandes Nascimento;F;38;Belo Horizonte;MG;11;Senior de Juridico;Senior;Hibrido;2020-03-03;14507.58;Ativo;;;
2334;Bruna Nascimento Vieira;F;26;Salvador;BA;1;Senior de Engenharia de Software;Senior;Hibrido;2018-12-25;14818.9;Desligado;2024-05-18;Voluntario;Nova oportunidade de mercado
2335;Lucas Andrade Dias;M;54;Brasilia;DF;3;Junior de Produto;Junior;Hibrido;2018-04-16;4622.83;Ativo;;;
2336;Thiago Dias Andrade;M;24;Goiania;GO;4;Junior de Comercial;Junior;Hibrido;2021-08-21;3831.96;Ativo;;;
2337;Maria Rodrigues Almeida;F;37;Belo Horizonte;MG;1;Pleno de Engenharia de Software;Pleno;Remoto;2022-08-15;7215.09;Desligado;2024-11-11;Voluntario;Motivos pessoais/familiares
2338;Camila Dias Carvalho;F;33;Porto Alegre;RS;5;Pleno de Marketing;Pleno;Hibrido;2019-08-30;9251.36;Ativo;;;
2339;Eduardo Rodrigues Rocha;M;21;Fortaleza;CE;11;Senior de Juridico;Senior;Presencial;2022-09-22;10593.11;Ativo;;;
2340;Pedro Alves Andrade;M;32;Curitiba;PR;3;Senior de Produto;Senior;Remoto;2020-06-06;13076.66;Ativo;;;
2341;Natalia Ferreira Barbosa;F;23;Salvador;BA;9;Junior de Recursos Humanos;Junior;Remoto;2019-06-22;4262.94;Ativo;;;
2342;Diego Alves Alves;M;23;Campinas;SP;4;Pleno de Comercial;Pleno;Hibrido;2022-05-28;8942.55;Ativo;;;
